id,original_title,overview,release_date,popularity,vote_average,vote_count,genre_names
42435,Natale a New York,"During the holidays of Christmas, three groups of funny characters depart from Italy to spend the Christmas season in New York City.",2006-12-15,8.126,5.0,505,['Comedy']
8968,Boogeyman,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years ago. Is the Boogeyman real, or did Tim make it up to explain why his father abandoned his family?",2005-02-04,23.222,4.966,727,"['Thriller', 'Horror', 'Drama', 'Mystery']"
42941,30 Days of Night: Dark Days,"After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",2010-10-04,21.311,4.965,494,"['Horror', 'Thriller']"
42436,Natale in crociera,,2007-12-14,5.503,5.0,402,['Comedy']
277839,Pattaya,"Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",2016-02-24,17.491,5.0,473,['Comedy']
284674,Air,"In the near future, breathable air is nonexistent. Virtually all of humanity has disappeared, and those chosen to reestablish society reside in a controlled state of suspended animation. Two engineers tasked with guarding the last hope for mankind struggle to preserve their own sanity and lives while administering to the vital task at hand.",2015-08-14,14.339,4.956,418,"['Science Fiction', 'Thriller']"
299245,The Gallows,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.",2015-07-09,26.151,4.953,903,"['Horror', 'Thriller']"
87436,The ABCs of Death,"An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",2013-03-08,17.364,4.9,561,['Horror']
17610,Year One,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",2009-06-18,35.204,4.947,1797,"['Comedy', 'Adventure']"
14620,The Butterfly Effect 2,"After his girlfriend, Julie, and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",2006-08-17,16.971,4.946,873,"['Drama', 'Science Fiction', 'Thriller']"
323262,Holidays,"An anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions.",2016-04-22,29.981,4.945,471,"['Comedy', 'Horror']"
23706,All About Steve,"After one short blind date, Mary Horowitz, a brilliant and eccentric crossword constructor, is convinced that Steve, a CCN cameraman, is her soul mate. Because his job takes him hither and yon, she crisscrosses the country following Steve, with the encouragement of a reporter, turning up at media events he's at to convince him they are perfect for each other. Along the way, she befriends an assortment of misfits who accept her for who she is, leading her to reassess her reasons for this strange journey.",2009-08-06,16.334,4.943,962,['Comedy']
269173,The Anomaly,A former soldier is taken captive and awakens in the back of a van where he learns that he only has less than 10 minutes to figure out how he got there.,2014-06-19,16.637,4.941,320,"['Thriller', 'Action', 'Science Fiction']"
157424,Cabin Fever: Patient Zero,"A group of friends head to a deserted Caribbean island for a surprise overnight bachelor party only to discover that the island isn't deserted. It's actually the home to a secret medical facility. Not only that, there's something wrong with the water surrounding the island...",2014-02-05,10.993,4.933,304,['Horror']
3177,バトル・ロワイアルII 鎮魂歌,"It's three years after the events of the original Battle Royale, and Shuya Nanahara is now an internationally-known terrorist determined to bring down the government. His terrorist group, Wild Seven, stages an attack that levels several buildings in Tokyo on Christmas Day, killing 8000 people. In order for the government to study the benefits of ""teamwork"", the new students work in pairs, with their collars electronically linked so that if one of them is killed, the other dies as well. They must kill Nanahara in three days - or die.",2003-07-05,23.922,4.932,453,"['Action', 'Thriller']"
433249,IO,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",2019-01-18,196.358,4.927,1322,['Science Fiction']
254474,Zombeavers,College friends find their weekend of sex and debauchery ruined when deadly zombie beavers swarm their riverside cabin.,2014-10-20,29.736,4.9,679,"['Horror', 'Action', 'Comedy']"
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"Jason ships out aboard a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned.",1989-07-28,24.425,4.926,986,"['Horror', 'Thriller']"
37265,Così fan tutte,"After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",1992-02-21,53.222,4.9,361,"['Comedy', 'Drama']"
10384,Supernova,"Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.",2000-01-14,24.433,4.924,363,"['Science Fiction', 'Horror', 'Thriller']"
643215,Astérix & Obélix : L'Empire du Milieu,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,2023-02-01,39.104,4.9,890,"['Family', 'Comedy', 'Adventure']"
55341,Jeepers Creepers 3,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",2017-09-26,61.918,4.919,855,"['Horror', 'Mystery', 'Thriller']"
241254,The Prince,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,2014-08-22,31.573,4.917,471,"['Thriller', 'Action']"
20533,Jonah Hex,"Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.",2010-06-18,26.233,4.917,1381,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']"
57876,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",2015-05-15,27.636,4.916,564,"['Horror', 'Science Fiction', 'Mystery']"
68637,L'Élève Ducobu,"Ducoboo is a very inventive dunce and joker, he is very resourceful at finding new ways to copy from his neighbor, to cheat or to defy the teacher's authority.",2011-06-22,5.789,4.9,391,['Comedy']
70586,Setup,"A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.",2011-10-17,13.29,4.906,392,"['Action', 'Crime', 'Drama', 'Thriller']"
329833,Zoolander 2,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,2016-02-06,36.75,4.9,2160,"['Comedy', 'Adventure', 'Action']"
10213,From Dusk Till Dawn 3: The Hangman's Daughter,"Narrowly escaping death, outlaw Johnny Madrid goes on the run with the hangman's sensuous daughter Esmeralda by his side.",1999-10-31,9.195,4.896,327,"['Western', 'Horror', 'Thriller']"
241251,The Boy Next Door,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",2015-01-23,17.976,4.89,1994,['Thriller']
331962,Exposed,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",2016-01-22,25.022,4.882,493,"['Drama', 'Crime', 'Thriller', 'Mystery']"
14456,Shrooms,"A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?",2007-08-16,17.302,4.88,362,"['Horror', 'Mystery']"
